x,y,z,intensity,classification
165.8946,99.278915,154.72672,82.72112,5
68.40133,45.312355,151.4177,91.80959,5
190.7595,148.72937,155.68857,157.86551,2
5.903159,99.39422,151.74661,77.51126,5
176.43137,120.78708,155.86818,57.948643,5
12.789033,5.523343,149.09389,147.1972,2
143.30959,52.670517,151.52853,87.38153,2
24.6968,21.776077,149.8348,196.77113,2
47.757065,3.6913443,151.80455,172.21826,2
91.20065,107.07096,151.44246,81.576454,2
28.490557,102.571335,151.01364,182.92255,2
124.91659,88.86001,152.75003,81.40789,2
175.72772,118.01836,154.13148,189.96646,2
136.41722,20.757666,151.62796,69.7704,2
18.88505,93.35052,150.61526,170.11488,2
101.85319,52.75601,150.94617,173.36235,2
161.02455,105.33224,153.7786,158.92514,2
175.24455,24.903624,152.04854,146.83165,2
139.69334,125.52788,153.33876,211.01698,2
155.34354,132.23012,154.74205,150.47266,5
38.164585,70.3577,152.22609,55.91781,5
24.242039,32.843323,151.26823,120.94561,2
135.82834,46.685394,151.65898,161.76675,2
40.56922,68.68275,151.63228,80.77393,2
178.62611,1.7789063,151.61234,179.01411,2
162.59293,75.93104,153.8655,119.415054,5
30.604218,128.56627,150.88338,171.5837,2
92.712036,66.177574,151.73495,199.38622,2
163.64192,19.223406,151.51118,166.91385,2
73.88161,107.87274,151.54347,181.93762,2
94.05882,42.93845,151.98976,194.64569,2
82.726814,100.28424,152.35646,139.4741,5
64.33066,145.39603,151.47296,86.92201,5
25.877388,80.10873,151.05766,195.17589,2
163.75743,25.876797,151.59705,223.26047,2
35.74166,148.31297,150.58714,207.30338,2
103.631035,83.79755,151.77771,232.44484,2
175.01994,71.364494,151.32817,183.66077,2
11.876313,45.508247,152.74055,83.750725,5
62.399143,137.49481,150.85434,169.6122,2
39.117355,98.359505,151.54114,164.87332,2
152.70418,26.209085,151.31401,151.36473,2
46.95106,53.270878,151.46317,86.42465,2
52.53889,36.14312,150.54137,110.48308,5
46.402443,99.41286,153.08005,96.5721,5
139.30667,50.089737,151.49863,75.909874,2
119.92598,74.668724,152.08011,75.81668,2
100.87982,138.69373,152.40108,170.55363,2
167.1864,8.179362,151.49498,48.780525,2
126.6163,83.20675,152.79277,34.08918,2
0.8024692,36.0449,151.51758,79.129486,5
53.390556,70.47999,152.39444,93.00799,5
122.6889,115.00449,152.82698,211.50406,2
36.08621,19.87016,149.73154,189.14958,2
180.03389,125.10555,154.4265,164.5995,2
177.67421,127.806786,154.69286,75.19212,2
175.46701,70.43287,151.2614,197.50299,2
113.00323,134.16107,152.63736,53.997852,2
35.159485,95.630936,151.57074,89.77933,2
141.20804,48.065205,151.4714,182.59209,2
163.77614,128.25201,154.13188,182.85178,2
185.93195,148.47548,156.21828,63.228832,5
124.81911,88.565094,153.12769,83.09938,5
83.64735,121.58537,151.51904,184.04362,2
122.07802,132.43312,154.15773,101.738464,5
135.3812,132.87093,153.13512,189.02545,2
60.993557,42.209366,151.03912,67.75267,5
192.43924,122.39726,154.49448,78.90773,2
179.75829,78.840096,152.38863,177.14691,2
32.902103,108.862175,152.9005,86.125916,5
108.99318,52.242626,151.15872,188.81905,2
70.028305,2.5381653,152.21204,173.64804,2
123.04039,144.57707,152.9497,192.59058,2
155.8462,27.788996,153.30145,66.12191,5
186.21294,131.74342,154.93918,41.398872,2
54.118877,65.65928,151.96063,78.29693,2
3.3314333,48.061893,150.87206,205.90555,2
62.441513,99.25333,151.89246,176.2187,2
184.50027,132.22656,155.68858,125.604614,5
172.29562,74.2595,151.91107,218.69229,2
116.62082,26.599327,152.45338,125.8937,2
7.999725,91.222664,150.26118,168.19463,2
62.70192,9.365758,153.37671,87.859566,5
6.3364058,32.429554,151.0908,81.49482,2
131.52957,31.022505,153.27934,91.203445,5
51.270172,148.01456,152.02188,65.45429,5
138.96953,115.64889,153.63185,80.00705,2
69.20463,112.89186,151.49219,157.78719,2
72.506195,57.6689,153.65665,115.27044,5
8.738514,143.64166,151.5568,119.31843,2
7.30141,142.74635,151.7935,110.37778,5
27.899618,115.07563,150.92365,142.15164,2
142.29475,90.18702,154.53761,112.275,5
38.59047,113.0909,151.27533,62.560806,2
68.27731,143.28511,151.00111,190.83627,2
169.80626,18.269321,152.81715,98.91193,5
55.29987,123.186676,151.14275,173.53204,2
147.16522,137.62169,153.41081,78.80457,2
189.04674,31.37488,152.6106,199.1431,2
78.68415,1.6134452,152.31981,193.27013,2
86.73276,11.857755,152.61795,150.02483,2
193.60963,143.63971,155.59288,196.84108,2
181.12405,125.228714,154.47859,55.8642,2
137.67163,131.04242,153.22803,211.19087,2
96.37051,130.0775,152.01051,179.91275,2
36.257725,12.366414,150.7588,199.98003,2
48.083332,26.268793,149.90604,178.96268,2
56.481205,54.403145,153.17952,114.173386,5
173.86684,31.537132,152.11192,192.55882,2
187.33803,53.30906,152.3322,148.87764,2
47.637463,144.33562,151.67464,47.521767,5
69.01241,37.76727,150.57738,196.65173,2
186.96521,96.34748,154.60881,60.97176,5
35.311207,78.91634,153.26419,72.644905,5
135.50505,17.767515,151.51442,204.87004,2
9.667021,51.384434,151.04443,181.91158,2
52.881634,5.8699284,151.81372,189.28867,2
84.89739,48.80299,150.79205,201.98341,2
45.12424,41.79209,150.69206,175.57867,2
24.039316,0.63169557,150.75665,184.3731,2
149.12265,56.348587,151.16017,108.97634,2
105.608315,82.14653,153.1251,82.80867,5
72.11983,86.0904,151.87224,156.23848,2
15.569783,138.44563,152.67099,65.55609,5
193.33672,56.40495,152.11597,146.826,2
44.856815,100.060104,151.71886,205.47415,2
70.77217,136.51724,151.12657,186.28044,2
146.76852,72.39828,151.8137,175.13281,2
1.2799702,70.10824,151.83958,54.069084,5
88.847145,98.929344,151.44984,150.4945,2
65.47164,103.31009,152.34164,70.758224,5
62.755207,123.15317,152.03156,116.20853,5
37.072807,24.497465,149.5123,163.4854,2
156.39578,20.682898,151.50494,79.7421,2
25.298094,78.883766,152.8105,78.68968,5
162.31099,47.668476,151.8973,166.01073,2
120.46797,87.17388,152.39474,201.96574,2
121.044914,131.18237,152.81927,162.02377,2
31.35805,8.417201,150.82425,102.47983,2
14.611955,0.3466602,149.72015,163.44612,2
78.62127,47.5632,150.61102,165.70723,2
127.64381,40.883755,151.93869,185.80138,2
123.40249,31.217142,152.06757,169.4659,2
32.512794,131.83112,150.84308,207.31529,2
43.84082,116.880775,151.24919,173.27698,2
3.538819,16.025557,151.65729,98.63046,5
163.7181,27.86455,151.6274,239.04189,2
89.647354,97.448494,151.98074,95.26157,5
63.186523,123.741165,151.2321,217.81712,2
104.51362,26.88078,152.84909,230.63596,2
0.019104285,63.203506,150.48985,168.14899,2
185.5818,141.24875,156.30023,79.71079,5
27.579773,144.30481,152.11885,92.91225,5
82.13765,149.01392,151.68515,181.06474,2
117.163,15.917262,152.32742,192.04684,2
100.32363,106.58297,151.90836,51.393158,2
149.56364,124.52126,153.70541,150.21707,2
118.7975,98.80147,152.68614,101.211464,5
166.11057,114.3195,153.96587,175.23126,2
13.636836,24.783398,152.69336,98.98437,5
176.13457,37.00187,152.31519,156.44115,2
64.095764,148.89737,150.68245,156.88945,2
32.831184,101.0221,151.27641,88.33619,2
148.86748,30.912039,151.309,185.7613,2
99.597496,39.864964,152.55013,189.36191,2
159.40439,26.663982,151.55173,114.37362,2
159.74997,7.886927,151.4271,165.67361,2
35.01498,100.40354,152.10783,82.486046,5
123.811295,98.11778,152.8498,86.39547,2
118.54897,6.9697757,152.10912,156.18066,2
78.08959,26.828192,152.58665,83.80866,2
77.2734,71.89947,152.14514,147.83783,2
0.5879535,110.70359,150.42557,178.35034,2
157.08156,81.15131,153.04268,176.36313,2
58.561924,15.1132345,151.78223,173.93213,2
83.06013,27.29019,153.85725,89.05709,5
112.37398,54.154762,150.89586,172.6946,2
188.7632,24.989511,153.82455,65.2112,5
150.54132,67.84463,151.08835,186.51387,2
69.12755,44.74488,150.31902,137.65073,2
55.539585,7.7831826,151.8091,175.51173,2
161.53354,147.88786,154.20035,160.73836,2
130.32628,66.38549,150.94652,177.43216,2
144.35214,70.76516,151.78496,83.34956,2
38.311092,116.18676,151.10878,54.696705,2
64.07039,33.713337,150.50551,156.83612,2
100.61556,76.638794,152.20729,131.23207,5
9.394473,1.8077335,148.96548,145.16061,2
62.74842,44.075176,150.27759,92.350815,2
37.57066,57.29546,152.48239,101.62533,5
178.9002,33.18028,152.3128,177.52675,2
179.63861,125.17545,154.45143,24.214407,2
199.4674,26.230337,152.70076,158.53844,2
187.5106,11.697666,152.07709,168.02547,2
5.9788,126.43358,152.3612,118.53499,5
185.65828,123.21635,154.46417,210.48889,2
154.65971,24.410425,152.68991,125.64982,5
139.30219,93.59346,155.27734,111.95737,5
198.9182,131.15662,155.0252,174.9597,2
163.28334,32.21185,151.6393,65.298546,2
8.666262,96.18272,150.27997,183.98154,2
8.6783,44.558098,151.18552,201.49934,2
159.50612,65.01283,150.83134,186.3807,2
184.16254,121.06135,155.69511,23.037533,5
110.10618,25.659725,152.95306,140.85187,5
87.11085,113.849236,151.49783,162.47786,2
97.92917,0.15949334,152.20544,179.58994,2
158.68416,147.78474,155.73364,109.00313,5
75.3238,0.14686844,153.06564,90.82333,5
149.20244,74.15245,152.12233,160.3264,2
72.54205,101.16834,151.6779,130.78804,2
174.44,77.403854,152.29277,82.69478,2
134.37083,10.152142,151.66049,184.3407,2
44.61457,143.19492,150.45853,111.91722,2
164.343,64.31224,151.87494,92.64955,5
192.50003,24.49384,154.03667,116.26363,5
111.295265,77.13388,152.03114,177.3907,2
152.39908,92.9179,153.9115,80.96822,5
160.13235,134.23224,154.11029,173.8141,2
177.85466,55.113384,153.19104,90.28347,5
37.70987,1.020948,151.56166,207.15858,2
47.78445,68.737495,151.79321,158.5367,2
178.70656,12.908288,151.88191,159.55975,2
119.51468,32.541954,152.30196,33.14148,2
188.085,130.24419,155.86232,48.381355,5
151.98604,105.2517,153.87798,151.35971,2
25.687323,105.68988,152.70752,38.559116,5
123.94687,83.02002,152.68616,82.55463,2
156.53833,16.943697,151.42712,78.3481,2
189.58342,137.49995,155.22353,113.73907,2
63.252003,77.42345,152.06032,151.65543,2
148.7175,126.032524,153.64636,172.8298,2
79.9607,147.91988,151.58728,165.31734,2
117.606804,143.41263,152.83661,144.80939,2
176.03807,145.62091,155.21112,105.69223,2
149.13824,4.4479923,152.0328,71.5932,5
165.69452,2.180638,151.45726,196.26921,2
123.77898,126.004135,152.83574,200.98875,2
51.404877,50.993927,151.41382,167.7521,2
138.97975,56.48929,150.96294,196.12431,2
15.025723,18.622593,150.11708,213.95926,2
19.603481,73.477394,151.33165,89.172745,5
49.00889,1.937473,151.92241,84.27262,2
83.83624,74.40159,152.00159,37.867508,2
148.27892,75.390335,152.35143,222.07098,2
118.359566,89.08776,152.35109,173.60803,2
196.07802,76.39054,152.20453,195.73878,2
192.42642,120.98001,154.4656,166.9532,2
28.216652,29.168829,150.46118,169.00266,2
60.50613,50.911793,151.28267,164.90628,2
85.268875,114.53916,151.4825,203.06093,2
52.82007,133.80684,150.92014,67.021164,2
38.718624,126.41039,150.94545,186.21204,2
156.65382,105.169174,154.61647,81.632965,5
150.1749,52.04369,151.41478,169.98923,2
44.37626,118.199875,151.21738,207.11829,2
193.61972,67.99474,151.29987,73.10267,2
199.2917,107.64135,153.78955,117.3792,2
101.132286,39.80547,152.64557,161.43365,2
128.58531,109.37814,153.02031,164.35538,2
172.56828,105.9337,155.31668,58.732178,5
135.1526,95.45114,153.33278,195.66118,2
34.105286,124.3286,150.95651,184.40352,2
26.488651,122.28145,150.90001,163.48593,2
23.260466,26.783707,150.6075,195.77852,2
167.19269,34.708267,151.90413,147.98903,2
136.72273,85.33591,153.12917,155.03448,2
99.695984,3.1566172,152.32062,163.53256,2
196.38533,100.2438,154.3525,88.34647,5
134.3463,27.22331,151.50488,155.16869,2
82.496216,54.783813,152.83318,102.0539,5
131.4067,28.603151,151.6625,178.67546,2
140.88004,95.68722,153.58243,120.368484,2
100.43944,142.91983,152.49942,183.37195,2
115.70025,25.800629,152.52527,92.51974,2
94.33875,72.19032,151.84377,180.295,2
162.82771,50.128742,151.79202,190.08455,2
59.57142,35.838005,150.14311,93.09919,5
125.80643,5.561662,151.92924,92.06141,2
67.66162,118.34395,151.45154,186.58475,2
197.67593,129.83998,156.73788,86.58229,5
2.30928,14.291402,150.14482,194.59283,2
58.904335,76.19447,153.3229,51.107525,5
132.93301,94.34995,153.19193,177.82364,2
54.892174,143.24472,150.45746,215.9831,2
195.88945,126.93342,154.7783,162.47697,2
149.86552,92.24354,153.61777,175.22144,2
138.98741,37.227818,152.67001,34.90599,5
123.49859,5.097591,151.92839,163.57455,2
0.17594892,78.26579,151.38799,94.43284,5
93.245674,94.060974,151.49904,125.284775,2
118.31986,119.75961,152.55989,159.44827,2
106.86615,135.56384,152.53903,127.17289,2
163.93442,13.496562,151.54211,141.61034,2
55.996796,3.9388974,151.94743,173.37833,2
0.11761754,64.38335,150.42682,120.90302,2
174.93636,43.343357,152.33061,150.24889,2
167.03564,22.948532,151.62837,76.20247,2
28.484587,52.629395,151.30923,190.40953,2
6.0958123,109.72778,150.49644,170.33595,2
160.88646,25.287363,152.34651,114.1855,5
21.477724,102.82544,150.74748,168.71463,2
77.10419,78.76451,151.84183,199.0742,2
136.86934,76.884514,152.6052,105.18556,2
77.10106,70.11683,151.961,180.81966,2
6.5575814,109.44686,150.92819,121.29021,5
179.187,10.788604,152.00046,80.607254,2
107.04901,35.030685,152.7475,81.837135,2
160.61572,16.993979,151.41678,64.12544,2
169.99663,111.18608,154.80247,128.66653,5
171.8036,27.848251,153.66183,99.06208,5
154.5662,55.31492,151.28702,209.98878,2
154.19498,67.36583,150.98831,174.94804,2
75.507774,64.84009,151.95409,176.23705,2
78.821754,39.854378,153.04054,91.61195,5
185.50572,53.612053,152.17586,205.73248,2
124.616104,98.40912,152.83412,55.12794,2
104.58721,92.508575,151.70042,104.43752,2
8.666611,112.62423,150.58345,159.63332,2
35.781357,30.548557,151.69606,104.2754,5
54.67271,32.11388,149.78526,75.4242,2
130.35562,139.22368,152.98833,204.043,2
103.687675,131.08205,152.26912,210.09052,2
61.80504,44.084103,150.32706,174.3387,2
115.08287,61.356148,150.67567,176.83963,2
2.5791044,123.29644,150.9176,211.54968,2
195.20663,20.003975,152.47488,168.4512,2
169.80534,51.3645,153.21095,96.96421,5
104.133354,102.10576,151.67363,213.83919,2
47.943005,123.739395,152.89738,88.79379,5
77.40923,70.849014,152.13423,90.58771,2
36.331482,149.57585,150.58266,115.794136,2
114.89818,140.49966,152.72546,203.36545,2
162.17262,134.5168,154.14449,175.25394,2
156.7718,29.648815,151.44849,24.409655,2
28.789804,30.518225,152.2258,93.59561,5
109.53762,102.31171,153.1924,92.19424,5
159.7201,82.17647,153.093,165.10742,2
113.29233,116.58248,152.29619,196.32117,2
52.08056,24.829933,150.43237,208.19618,2
89.30015,21.650473,154.47604,70.03631,5
110.88889,79.310974,151.95576,194.5079,2
96.07739,3.2772477,153.47893,95.459625,5
173.72635,104.65394,153.65749,195.97453,2
105.67253,139.72525,152.77708,125.7036,2
110.94151,38.223812,152.54149,178.35274,2
83.35935,44.384315,151.02655,202.54958,2
189.88623,128.38873,154.76895,198.97925,2
108.14251,62.507782,150.9041,165.18637,2
101.42035,18.482056,152.82118,197.22795,2
196.84047,53.155262,152.50746,89.02656,2
1.8785285,55.04972,150.7563,218.29234,2
199.81978,22.024696,152.65811,205.11122,2
40.387432,26.626917,149.45169,182.51546,2
108.68583,143.20099,152.86357,89.57854,2
188.60597,65.84237,151.00093,191.62039,2
154.1258,133.73387,153.76637,186.61743,2
71.102036,27.8903,151.95198,179.44568,2
193.98587,95.66677,153.28635,203.371,2
190.33424,123.630905,156.27536,120.546646,5
82.22787,6.1804466,152.4377,178.5667,2
0.18097077,118.824394,150.79039,75.72065,2
167.71559,27.069134,152.25296,68.38922,5
147.97847,127.93921,153.73308,127.073555,2
61.819427,53.241272,151.48007,164.87363,2
168.14096,98.59577,153.60922,54.373573,2
70.27131,71.38795,152.00316,176.13446,2
39.776726,46.00014,152.61115,77.58593,5
38.401493,46.86174,151.32516,85.723724,2
62.843285,6.5865126,153.63536,103.392715,5
97.048676,96.72415,153.31195,56.990456,5
126.688446,120.16836,152.87958,198.18242,2
106.36642,81.95187,151.85704,192.5916,2
100.35503,15.607856,154.4443,80.3837,5
167.42398,140.47646,154.40044,188.31636,2
61.717552,52.765842,151.57156,77.59118,2
26.344572,91.56198,151.25829,48.15987,2
177.78214,25.242407,152.17256,165.67722,2
127.97241,24.000624,151.87657,150.8686,2
90.01369,132.94502,151.90979,169.39435,2
92.89409,85.879135,151.60628,114.4599,2
109.48187,0.33899578,153.20084,80.71133,5
183.50626,12.448842,153.49457,120.456406,5
186.97777,130.63583,154.89256,222.848,2
49.571213,63.010487,151.76265,190.6338,2
68.80265,95.15528,151.8519,184.94019,2
119.5665,23.841183,152.52344,115.91152,5
90.17465,9.231598,153.62334,65.77604,5
173.9651,133.08806,154.60567,188.68556,2
103.146225,125.18799,152.11148,102.484436,2
136.88307,145.23622,153.14336,219.51373,2
195.0289,123.646904,156.35342,66.383354,5
180.6733,63.381195,150.97035,188.03235,2
51.417267,97.46166,152.48079,63.543713,5
133.39218,63.143307,151.3237,131.44801,5
108.64009,88.52822,152.34361,103.8907,5
171.58675,42.745113,152.21284,167.34889,2
106.91117,51.140427,151.30048,187.39688,2
106.48398,102.68084,153.62495,114.07804,5
93.8522,48.23873,152.06676,85.13481,5
193.12935,96.860825,155.10283,54.96585,5
83.05772,84.68077,153.58842,72.13865,5
159.86594,43.598408,152.07062,79.34107,5
35.341625,121.53519,150.99963,174.25201,2
39.84676,120.552734,151.08302,176.32574,2
33.720093,122.16592,150.99324,168.8401,2
8.241677,121.86897,150.88808,176.38808,2
70.4695,70.60508,152.30576,111.13435,5
178.03732,25.518723,152.12839,177.68445,2
188.97537,70.6445,151.42084,117.58935,2
23.352364,34.759933,151.24353,159.87595,2
146.97795,82.3855,153.86864,93.98524,5
5.8833065,131.85487,151.47513,102.53939,5
107.72918,141.95631,152.61368,186.1593,2
68.64598,122.81984,151.36664,193.18456,2
158.80716,25.296724,152.5224,101.10285,5
199.1757,22.097658,154.02852,106.78839,5
195.63466,140.37761,155.46425,107.14864,2
183.76102,50.421654,152.5059,159.74332,2
43.170685,71.24338,151.6899,102.29541,2
172.92148,28.647778,152.29097,90.02858,5
68.75049,98.83648,151.94365,64.79813,2
55.387787,48.239944,152.15546,103.271706,5
16.081026,54.117783,151.93977,90.85094,5
148.58368,55.141655,151.18867,172.59314,2
18.262335,30.424213,151.18283,189.4987,2
40.119297,79.81342,151.7465,205.85782,2
42.943123,101.18758,151.72568,132.4915,2
114.38041,143.02156,152.74356,109.07124,2
118.68947,78.37507,152.23232,187.44368,2
94.18332,40.270206,152.35551,191.04344,2
152.04007,50.487553,151.57028,161.72363,2
130.45467,70.997826,151.6255,170.09755,2
154.20624,24.643093,151.29259,188.33784,2
108.34988,67.566246,151.90445,84.168144,5
96.40287,140.8774,152.32693,225.00266,2
33.45154,2.7902765,151.27315,179.57146,2
176.24129,63.19651,151.60712,127.33486,5
146.14546,122.46628,153.63162,200.57549,2
35.31213,37.8597,150.93451,189.74854,2
198.18163,120.5762,156.13222,99.39286,5
59.330944,50.801304,151.41771,55.287975,2
190.18742,7.8498354,152.03029,125.951996,2
172.5941,107.991165,154.20209,107.183,5
184.05486,103.99915,153.53442,93.71901,2
121.1248,30.22709,152.18973,164.07912,2
89.99657,68.88349,151.89069,183.79391,2
129.52324,70.22158,151.54137,191.0068,2
154.71843,145.28915,154.67075,61.727966,5
40.73148,125.31888,150.93993,176.60901,2
43.235397,123.83337,150.96785,150.99646,2
16.08377,40.107765,151.2821,147.74115,2
63.521572,54.14492,151.54958,201.17767,2
153.4561,95.19997,153.78917,66.16501,2
2.2407675,14.82918,150.34212,106.05785,2
66.33732,88.97209,151.97835,104.98313,2
70.63279,38.958035,151.06905,89.18036,5
165.99733,6.060764,151.48254,193.6788,2
195.05093,96.16783,153.2968,219.83777,2
28.011381,51.523193,152.90652,130.39986,5
178.62616,74.609726,151.84415,188.03523,2
21.525068,62.458336,151.01834,168.97752,2
55.44941,103.3179,152.59402,134.78456,5
26.16171,5.702265,150.60739,149.99216,2
83.54089,15.827902,154.51216,72.50972,5
11.665712,7.275932,150.01569,57.654106,5
174.56339,28.658493,152.03812,174.83954,2
